[2026-06-22T04:00:24.600+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-06-22T04:00:24.619+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: anomx_first_kafka_pipeline.run_kafka_producer manual__2026-06-22T04:00:20.804327+00:00 [queued]>
[2026-06-22T04:00:24.626+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: anomx_first_kafka_pipeline.run_kafka_producer manual__2026-06-22T04:00:20.804327+00:00 [queued]>
[2026-06-22T04:00:24.628+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2026-06-22T04:00:24.639+0000] {taskinstance.py:2890} INFO - Executing <Task(PythonOperator): run_kafka_producer> on 2026-06-22 04:00:20.804327+00:00
[2026-06-22T04:00:24.646+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'anomx_first_kafka_pipeline', 'run_kafka_producer', 'manual__2026-06-22T04:00:20.804327+00:00', '--job-id', '20', '--raw', '--subdir', 'DAGS_FOLDER/anomx_first_pipeline.py', '--cfg-path', '/tmp/tmpym2oweu0']
[2026-06-22T04:00:24.648+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=831) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-22T04:00:24.649+0000] {standard_task_runner.py:105} INFO - Job 20: Subtask run_kafka_producer
[2026-06-22T04:00:24.650+0000] {standard_task_runner.py:72} INFO - Started process 832 to run task
[2026-06-22T04:00:24.720+0000] {task_command.py:467} INFO - Running <TaskInstance: anomx_first_kafka_pipeline.run_kafka_producer manual__2026-06-22T04:00:20.804327+00:00 [running]> on host ffb574a4859e
[2026-06-22T04:00:24.779+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='anomx-phase3' AIRFLOW_CTX_DAG_ID='anomx_first_kafka_pipeline' AIRFLOW_CTX_TASK_ID='run_kafka_producer' AIRFLOW_CTX_EXECUTION_DATE='2026-06-22T04:00:20.804327+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-06-22T04:00:20.804327+00:00'
[2026-06-22T04:00:24.780+0000] {taskinstance.py:732} INFO - ::endgroup::
[2026-06-22T04:00:24.791+0000] {logging_mixin.py:190} INFO - Checking dataset path: /opt/***/data/raw/CMAPSSData/train_FD001.txt
[2026-06-22T04:00:24.795+0000] {logging_mixin.py:190} INFO - Dataset file exists.
[2026-06-22T04:00:24.796+0000] {logging_mixin.py:190} INFO - Checking producer script path: /opt/***/ingestion/kafka_producer.py
[2026-06-22T04:00:24.798+0000] {logging_mixin.py:190} INFO - Producer script exists.
[2026-06-22T04:00:24.798+0000] {logging_mixin.py:190} INFO - Running producer command: /home/***/.local/bin/python /opt/***/ingestion/kafka_producer.py
[2026-06-22T04:00:24.799+0000] {logging_mixin.py:190} INFO - Working directory: /opt/***
[2026-06-22T04:00:24.800+0000] {logging_mixin.py:190} INFO - Dataset path: /opt/***/data/raw/CMAPSSData/train_FD001.txt
[2026-06-22T04:00:24.800+0000] {logging_mixin.py:190} INFO - Kafka bootstrap servers: kafka:29092
[2026-06-22T04:00:24.801+0000] {logging_mixin.py:190} INFO - Kafka topic: sensor-data
[2026-06-22T04:00:26.220+0000] {logging_mixin.py:190} INFO - Starting to stream 20631 rows...
[2026-06-22T04:00:26.325+0000] {logging_mixin.py:190} INFO - Sent -> Engine 1 | Cycle 1
[2026-06-22T04:04:17.211+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 156
[2026-06-22T04:04:17.313+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 157
[2026-06-22T04:04:17.414+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 158
[2026-06-22T04:04:17.514+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 159
[2026-06-22T04:04:17.616+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 160
[2026-06-22T04:04:17.716+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 161
[2026-06-22T04:04:17.817+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 162
[2026-06-22T04:04:17.918+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 163
[2026-06-22T04:04:18.018+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 164
[2026-06-22T04:04:18.119+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 165
[2026-06-22T04:04:18.220+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 166
[2026-06-22T04:04:18.321+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 167
[2026-06-22T04:04:18.421+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 168
[2026-06-22T04:04:18.522+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 169
[2026-06-22T04:04:18.623+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 170
[2026-06-22T04:04:18.723+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 171
[2026-06-22T04:04:18.825+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 172
[2026-06-22T04:04:18.926+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 173
[2026-06-22T04:04:19.027+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 174
[2026-06-22T04:04:19.127+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 175
[2026-06-22T04:04:19.228+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 176
[2026-06-22T04:04:19.329+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 177
[2026-06-22T04:04:19.430+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 178
[2026-06-22T04:04:19.530+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 179
[2026-06-22T04:04:19.632+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 180
[2026-06-22T04:04:19.732+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 181
[2026-06-22T04:04:19.833+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 182
[2026-06-22T04:04:19.934+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 183
[2026-06-22T04:04:20.035+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 184
[2026-06-22T04:04:20.135+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 185
[2026-06-22T04:04:20.236+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 186
[2026-06-22T04:04:20.337+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 187
[2026-06-22T04:04:20.437+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 188
[2026-06-22T04:04:20.538+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 189
[2026-06-22T04:04:20.639+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 190
[2026-06-22T04:04:20.740+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 191
[2026-06-22T04:04:20.841+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 192
[2026-06-22T04:04:20.942+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 193
[2026-06-22T04:04:21.043+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 194
[2026-06-22T04:04:21.144+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 195
[2026-06-22T04:04:21.245+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 196
[2026-06-22T04:04:21.344+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 197
[2026-06-22T04:04:21.445+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 198
[2026-06-22T04:04:21.545+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 199
[2026-06-22T04:04:21.646+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 200
[2026-06-22T04:04:21.747+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 201
[2026-06-22T04:04:21.848+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 202
[2026-06-22T04:04:21.949+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 203
[2026-06-22T04:04:22.050+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 204
[2026-06-22T04:04:22.151+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 205
[2026-06-22T04:04:22.251+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 206
[2026-06-22T04:04:22.352+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 207
[2026-06-22T04:04:22.452+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 208
[2026-06-22T04:04:22.554+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 209
[2026-06-22T04:04:22.655+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 210
[2026-06-22T04:04:22.756+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 211
[2026-06-22T04:04:22.856+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 212
[2026-06-22T04:04:22.957+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 213
[2026-06-22T04:04:23.058+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 214
[2026-06-22T04:04:23.159+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 215
[2026-06-22T04:04:23.260+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 216
[2026-06-22T04:04:23.361+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 217
[2026-06-22T04:04:23.461+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 218
[2026-06-22T04:04:23.562+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 219
[2026-06-22T04:04:23.662+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 220
[2026-06-22T04:04:23.763+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 221
[2026-06-22T04:04:23.864+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 222
[2026-06-22T04:04:23.965+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 223
[2026-06-22T04:04:24.066+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 224
[2026-06-22T04:04:24.166+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 225
[2026-06-22T04:04:24.267+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 226
[2026-06-22T04:04:24.368+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 227
[2026-06-22T04:04:24.470+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 228
[2026-06-22T04:04:24.571+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 229
[2026-06-22T04:04:24.672+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 230
[2026-06-22T04:04:24.772+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 231
[2026-06-22T04:04:24.873+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 232
[2026-06-22T04:04:24.974+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 233
[2026-06-22T04:04:25.075+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 234
[2026-06-22T04:04:25.176+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 235
[2026-06-22T04:04:25.277+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 236
[2026-06-22T04:04:25.378+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 237
[2026-06-22T04:04:25.478+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 238
[2026-06-22T04:04:25.579+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 239
[2026-06-22T04:04:25.679+0000] {logging_mixin.py:190} INFO - Sent -> Engine 11 | Cycle 240
[2026-06-22T04:04:25.780+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 1
[2026-06-22T04:04:25.881+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 2
[2026-06-22T04:04:25.982+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 3
[2026-06-22T04:04:26.083+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 4
[2026-06-22T04:04:26.183+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 5
[2026-06-22T04:04:26.284+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 6
[2026-06-22T04:04:26.384+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 7
[2026-06-22T04:04:26.485+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 8
[2026-06-22T04:04:26.586+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 9
[2026-06-22T04:04:26.688+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 10
[2026-06-22T04:04:26.789+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 11
[2026-06-22T04:04:26.889+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 12
[2026-06-22T04:04:26.990+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 13
[2026-06-22T04:04:27.091+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 14
[2026-06-22T04:04:27.192+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 15
[2026-06-22T04:04:27.292+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 16
[2026-06-22T04:04:27.393+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 17
[2026-06-22T04:04:27.494+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 18
[2026-06-22T04:04:27.594+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 19
[2026-06-22T04:04:27.695+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 20
[2026-06-22T04:04:27.795+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 21
[2026-06-22T04:04:27.896+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 22
[2026-06-22T04:04:27.997+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 23
[2026-06-22T04:04:28.098+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 24
[2026-06-22T04:04:28.199+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 25
[2026-06-22T04:04:28.299+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 26
[2026-06-22T04:04:28.400+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 27
[2026-06-22T04:04:28.501+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 28
[2026-06-22T04:04:28.603+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 29
[2026-06-22T04:04:28.703+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 30
[2026-06-22T04:04:28.804+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 31
[2026-06-22T04:04:28.904+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 32
[2026-06-22T04:04:29.005+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 33
[2026-06-22T04:04:29.105+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 34
[2026-06-22T04:04:29.206+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 35
[2026-06-22T04:04:29.306+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 36
[2026-06-22T04:04:29.407+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 37
[2026-06-22T04:04:29.508+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 38
[2026-06-22T04:04:29.608+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 39
[2026-06-22T04:04:29.709+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 40
[2026-06-22T04:04:29.810+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 41
[2026-06-22T04:04:29.910+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 42
[2026-06-22T04:04:30.011+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 43
[2026-06-22T04:04:30.112+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 44
[2026-06-22T04:04:30.212+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 45
[2026-06-22T04:04:30.313+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 46
[2026-06-22T04:04:30.414+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 47
[2026-06-22T04:04:30.515+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 48
[2026-06-22T04:04:30.615+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 49
[2026-06-22T04:04:30.716+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 50
[2026-06-22T04:04:30.817+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 51
[2026-06-22T04:04:30.918+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 52
[2026-06-22T04:04:31.019+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 53
[2026-06-22T04:04:31.120+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 54
[2026-06-22T04:04:31.220+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 55
[2026-06-22T04:04:31.321+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 56
[2026-06-22T04:04:31.422+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 57
[2026-06-22T04:04:31.522+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 58
[2026-06-22T04:04:31.623+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 59
[2026-06-22T04:04:31.724+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 60
[2026-06-22T04:04:31.825+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 61
[2026-06-22T04:04:31.926+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 62
[2026-06-22T04:04:32.027+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 63
[2026-06-22T04:04:32.127+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 64
[2026-06-22T04:04:32.229+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 65
[2026-06-22T04:04:32.330+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 66
[2026-06-22T04:04:32.430+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 67
[2026-06-22T04:04:32.531+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 68
[2026-06-22T04:04:32.632+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 69
[2026-06-22T04:04:32.733+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 70
[2026-06-22T04:04:32.834+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 71
[2026-06-22T04:04:32.935+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 72
[2026-06-22T04:04:33.036+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 73
[2026-06-22T04:04:33.137+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 74
[2026-06-22T04:04:33.238+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 75
[2026-06-22T04:04:33.338+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 76
[2026-06-22T04:04:33.439+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 77
[2026-06-22T04:04:33.539+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 78
[2026-06-22T04:04:33.640+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 79
[2026-06-22T04:04:33.741+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 80
[2026-06-22T04:04:33.842+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 81
[2026-06-22T04:04:33.942+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 82
[2026-06-22T04:04:34.044+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 83
[2026-06-22T04:04:34.145+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 84
[2026-06-22T04:04:34.246+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 85
[2026-06-22T04:04:34.346+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 86
[2026-06-22T04:04:34.447+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 87
[2026-06-22T04:04:34.548+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 88
[2026-06-22T04:04:34.649+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 89
[2026-06-22T04:04:34.750+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 90
[2026-06-22T04:04:34.850+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 91
[2026-06-22T04:04:34.952+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 92
[2026-06-22T04:04:35.052+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 93
[2026-06-22T04:04:35.153+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 94
[2026-06-22T04:04:35.254+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 95
[2026-06-22T04:04:35.354+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 96
[2026-06-22T04:04:35.456+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 97
[2026-06-22T04:04:35.556+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 98
[2026-06-22T04:04:35.657+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 99
[2026-06-22T04:04:35.757+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 100
[2026-06-22T04:04:35.858+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 101
[2026-06-22T04:04:35.959+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 102
[2026-06-22T04:04:36.060+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 103
[2026-06-22T04:04:36.160+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 104
[2026-06-22T04:04:36.261+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 105
[2026-06-22T04:04:36.362+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 106
[2026-06-22T04:04:36.463+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 107
[2026-06-22T04:04:36.564+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 108
[2026-06-22T04:04:36.665+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 109
[2026-06-22T04:04:36.766+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 110
[2026-06-22T04:04:36.867+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 111
[2026-06-22T04:04:36.968+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 112
[2026-06-22T04:04:37.069+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 113
[2026-06-22T04:04:37.170+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 114
[2026-06-22T04:04:37.271+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 115
[2026-06-22T04:04:37.372+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 116
[2026-06-22T04:04:37.472+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 117
[2026-06-22T04:04:37.573+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 118
[2026-06-22T04:04:37.673+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 119
[2026-06-22T04:04:37.774+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 120
[2026-06-22T04:04:37.875+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 121
[2026-06-22T04:04:37.975+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 122
[2026-06-22T04:04:38.076+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 123
[2026-06-22T04:04:38.177+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 124
[2026-06-22T04:04:38.278+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 125
[2026-06-22T04:04:38.378+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 126
[2026-06-22T04:04:38.479+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 127
[2026-06-22T04:04:38.579+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 128
[2026-06-22T04:04:38.680+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 129
[2026-06-22T04:04:38.781+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 130
[2026-06-22T04:04:38.881+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 131
[2026-06-22T04:04:38.982+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 132
[2026-06-22T04:04:39.082+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 133
[2026-06-22T04:04:39.184+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 134
[2026-06-22T04:04:39.285+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 135
[2026-06-22T04:04:39.385+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 136
[2026-06-22T04:04:39.486+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 137
[2026-06-22T04:04:39.587+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 138
[2026-06-22T04:04:39.687+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 139
[2026-06-22T04:04:39.788+0000] {logging_mixin.py:190} INFO - Sent -> Engine 12 | Cycle 140
